response,context,context/0,context/1,context/2,context/3,context/4,context/5
zabardast! kya aap ko un waqeat mein se kisi ke liye koi tarjeeh hai ?,"yeh maza aata hai, mujhe umeed hai ke mein bhi is mein shirkat karoon ga .","raza karon ko event se pehlay jagah book karni hoti hai, shurka ko event ki tafseelaat bhejna hoti hain, kuch lajstks ko sanbhaalna hota hai aur is baat ko yakeeni banana hota hai ke sab kuch aasani se ho. yeh maza aaye ga !",aik razakaar kya karta hai ?,Google ke zair e ihtimaam aglay haftay khelon ka tournament bidmntn tennis basket baal hai. kya aap un taqrebaat ke liye raza karana tor par kaam karna chahain ge ?,hello !,haae !,acha
mujhe lagta hai ke bidmntn mein madad karna maza aaye ga jis mein mein usay apne behan bhaiyon ke sath kheltaa tha .,zabardast! kya aap ko un waqeat mein se kisi ke liye koi tarjeeh hai ?,"yeh maza aata hai, mujhe umeed hai ke mein bhi is mein shirkat karoon ga .","raza karon ko event se pehlay jagah book karni hoti hai, shurka ko event ki tafseelaat bhejna hoti hain, kuch lajstks ko sanbhaalna hota hai aur is baat ko yakeeni banana hota hai ke sab kuch aasani se ho. yeh maza aaye ga !",aik razakaar kya karta hai ?,Google ke zair e ihtimaam aglay haftay khelon ka tournament bidmntn tennis basket baal hai. kya aap un taqrebaat ke liye raza karana tor par kaam karna chahain ge ?,hello !,haae !
"thanda! mein aap ko event mein shaamil karoon ga. mere khayaal mein event ke farmit par behas shuru karna hi behtar hai. bidmntn ke liye kuch aur razakaar hain, mein aap ko un se jor sakta hon .",mujhe lagta hai ke bidmntn mein madad karna maza aaye ga jis mein mein usay apne behan bhaiyon ke sath kheltaa tha .,zabardast! kya aap ko un waqeat mein se kisi ke liye koi tarjeeh hai ?,"yeh maza aata hai, mujhe umeed hai ke mein bhi is mein shirkat karoon ga .","raza karon ko event se pehlay jagah book karni hoti hai, shurka ko event ki tafseelaat bhejna hoti hain, kuch lajstks ko sanbhaalna hota hai aur is baat ko yakeeni banana hota hai ke sab kuch aasani se ho. yeh maza aaye ga !",aik razakaar kya karta hai ?,Google ke zair e ihtimaam aglay haftay khelon ka tournament bidmntn tennis basket baal hai. kya aap un taqrebaat ke liye raza karana tor par kaam karna chahain ge ?,hello !
"aah, mein poochna bhool gaya, kya koi tareekh chuni gayi hai ?","thanda! mein aap ko event mein shaamil karoon ga. mere khayaal mein event ke farmit par behas shuru karna hi behtar hai. bidmntn ke liye kuch aur razakaar hain, mein aap ko un se jor sakta hon .",mujhe lagta hai ke bidmntn mein madad karna maza aaye ga jis mein mein usay apne behan bhaiyon ke sath kheltaa tha .,zabardast! kya aap ko un waqeat mein se kisi ke liye koi tarjeeh hai ?,"yeh maza aata hai, mujhe umeed hai ke mein bhi is mein shirkat karoon ga .","raza karon ko event se pehlay jagah book karni hoti hai, shurka ko event ki tafseelaat bhejna hoti hain, kuch lajstks ko sanbhaalna hota hai aur is baat ko yakeeni banana hota hai ke sab kuch aasani se ho. yeh maza aaye ga !",aik razakaar kya karta hai ?,Google ke zair e ihtimaam aglay haftay khelon ka tournament bidmntn tennis basket baal hai. kya aap un taqrebaat ke liye raza karana tor par kaam karna chahain ge ?
"agla hafta hai. dar haqeeqat is baat par munhasir hai ke hum kitni der tak jagah mehfooz kar letay hain, yeh itwaar tak bhi phisal sakti hai .","aah, mein poochna bhool gaya, kya koi tareekh chuni gayi hai ?","thanda! mein aap ko event mein shaamil karoon ga. mere khayaal mein event ke farmit par behas shuru karna hi behtar hai. bidmntn ke liye kuch aur razakaar hain, mein aap ko un se jor sakta hon .",mujhe lagta hai ke bidmntn mein madad karna maza aaye ga jis mein mein usay apne behan bhaiyon ke sath kheltaa tha .,zabardast! kya aap ko un waqeat mein se kisi ke liye koi tarjeeh hai ?,"yeh maza aata hai, mujhe umeed hai ke mein bhi is mein shirkat karoon ga .","raza karon ko event se pehlay jagah book karni hoti hai, shurka ko event ki tafseelaat bhejna hoti hain, kuch lajstks ko sanbhaalna hota hai aur is baat ko yakeeni banana hota hai ke sab kuch aasani se ho. yeh maza aaye ga !",aik razakaar kya karta hai ?
yeh jald hi aa raha hai !,"agla hafta hai. dar haqeeqat is baat par munhasir hai ke hum kitni der tak jagah mehfooz kar letay hain, yeh itwaar tak bhi phisal sakti hai .","aah, mein poochna bhool gaya, kya koi tareekh chuni gayi hai ?","thanda! mein aap ko event mein shaamil karoon ga. mere khayaal mein event ke farmit par behas shuru karna hi behtar hai. bidmntn ke liye kuch aur razakaar hain, mein aap ko un se jor sakta hon .",mujhe lagta hai ke bidmntn mein madad karna maza aaye ga jis mein mein usay apne behan bhaiyon ke sath kheltaa tha .,zabardast! kya aap ko un waqeat mein se kisi ke liye koi tarjeeh hai ?,"yeh maza aata hai, mujhe umeed hai ke mein bhi is mein shirkat karoon ga .","raza karon ko event se pehlay jagah book karni hoti hai, shurka ko event ki tafseelaat bhejna hoti hain, kuch lajstks ko sanbhaalna hota hai aur is baat ko yakeeni banana hota hai ke sab kuch aasani se ho. yeh maza aaye ga !"
"sach! raza karon ne pehlay hi kuch e mil beje hain aur kuch funds ikathay kar liye hain. ab, hamein bunyadi tor par lajstks aur event ko munazzam karne mein madad ki zaroorat hai .",yeh jald hi aa raha hai !,"agla hafta hai. dar haqeeqat is baat par munhasir hai ke hum kitni der tak jagah mehfooz kar letay hain, yeh itwaar tak bhi phisal sakti hai .","aah, mein poochna bhool gaya, kya koi tareekh chuni gayi hai ?","thanda! mein aap ko event mein shaamil karoon ga. mere khayaal mein event ke farmit par behas shuru karna hi behtar hai. bidmntn ke liye kuch aur razakaar hain, mein aap ko un se jor sakta hon .",mujhe lagta hai ke bidmntn mein madad karna maza aaye ga jis mein mein usay apne behan bhaiyon ke sath kheltaa tha .,zabardast! kya aap ko un waqeat mein se kisi ke liye koi tarjeeh hai ?,"yeh maza aata hai, mujhe umeed hai ke mein bhi is mein shirkat karoon ga ."
", haan mein is mein madad kar sakta hon .","sach! raza karon ne pehlay hi kuch e mil beje hain aur kuch funds ikathay kar liye hain. ab, hamein bunyadi tor par lajstks aur event ko munazzam karne mein madad ki zaroorat hai .",yeh jald hi aa raha hai !,"agla hafta hai. dar haqeeqat is baat par munhasir hai ke hum kitni der tak jagah mehfooz kar letay hain, yeh itwaar tak bhi phisal sakti hai .","aah, mein poochna bhool gaya, kya koi tareekh chuni gayi hai ?","thanda! mein aap ko event mein shaamil karoon ga. mere khayaal mein event ke farmit par behas shuru karna hi behtar hai. bidmntn ke liye kuch aur razakaar hain, mein aap ko un se jor sakta hon .",mujhe lagta hai ke bidmntn mein madad karna maza aaye ga jis mein mein usay apne behan bhaiyon ke sath kheltaa tha .,zabardast! kya aap ko un waqeat mein se kisi ke liye koi tarjeeh hai ?
kaamil! aaj shaam 4. 30 bujey hamari meeting hai. kya yeh theek hai agar mein aap ko is mein shaamil karoon ?,", haan mein is mein madad kar sakta hon .","sach! raza karon ne pehlay hi kuch e mil beje hain aur kuch funds ikathay kar liye hain. ab, hamein bunyadi tor par lajstks aur event ko munazzam karne mein madad ki zaroorat hai .",yeh jald hi aa raha hai !,"agla hafta hai. dar haqeeqat is baat par munhasir hai ke hum kitni der tak jagah mehfooz kar letay hain, yeh itwaar tak bhi phisal sakti hai .","aah, mein poochna bhool gaya, kya koi tareekh chuni gayi hai ?","thanda! mein aap ko event mein shaamil karoon ga. mere khayaal mein event ke farmit par behas shuru karna hi behtar hai. bidmntn ke liye kuch aur razakaar hain, mein aap ko un se jor sakta hon .",mujhe lagta hai ke bidmntn mein madad karna maza aaye ga jis mein mein usay apne behan bhaiyon ke sath kheltaa tha .
haan madad kar ke khushi hui .,kaamil! aaj shaam 4. 30 bujey hamari meeting hai. kya yeh theek hai agar mein aap ko is mein shaamil karoon ?,", haan mein is mein madad kar sakta hon .","sach! raza karon ne pehlay hi kuch e mil beje hain aur kuch funds ikathay kar liye hain. ab, hamein bunyadi tor par lajstks aur event ko munazzam karne mein madad ki zaroorat hai .",yeh jald hi aa raha hai !,"agla hafta hai. dar haqeeqat is baat par munhasir hai ke hum kitni der tak jagah mehfooz kar letay hain, yeh itwaar tak bhi phisal sakti hai .","aah, mein poochna bhool gaya, kya koi tareekh chuni gayi hai ?","thanda! mein aap ko event mein shaamil karoon ga. mere khayaal mein event ke farmit par behas shuru karna hi behtar hai. bidmntn ke liye kuch aur razakaar hain, mein aap ko un se jor sakta hon ."
haae !,haan madad kar ke khushi hui .,kaamil! aaj shaam 4. 30 bujey hamari meeting hai. kya yeh theek hai agar mein aap ko is mein shaamil karoon ?,", haan mein is mein madad kar sakta hon .","sach! raza karon ne pehlay hi kuch e mil beje hain aur kuch funds ikathay kar liye hain. ab, hamein bunyadi tor par lajstks aur event ko munazzam karne mein madad ki zaroorat hai .",yeh jald hi aa raha hai !,"agla hafta hai. dar haqeeqat is baat par munhasir hai ke hum kitni der tak jagah mehfooz kar letay hain, yeh itwaar tak bhi phisal sakti hai .","aah, mein poochna bhool gaya, kya koi tareekh chuni gayi hai ?"
suno zara !,haae !,haan madad kar ke khushi hui .,kaamil! aaj shaam 4. 30 bujey hamari meeting hai. kya yeh theek hai agar mein aap ko is mein shaamil karoon ?,", haan mein is mein madad kar sakta hon .","sach! raza karon ne pehlay hi kuch e mil beje hain aur kuch funds ikathay kar liye hain. ab, hamein bunyadi tor par lajstks aur event ko munazzam karne mein madad ki zaroorat hai .",yeh jald hi aa raha hai !,"agla hafta hai. dar haqeeqat is baat par munhasir hai ke hum kitni der tak jagah mehfooz kar letay hain, yeh itwaar tak bhi phisal sakti hai ."
sab theek he. grocery ki kharidari par gaye aur barish mein ghoomnay phirnay ko miley. tum kaisay ho ?,suno zara !,haae !,haan madad kar ke khushi hui .,kaamil! aaj shaam 4. 30 bujey hamari meeting hai. kya yeh theek hai agar mein aap ko is mein shaamil karoon ?,", haan mein is mein madad kar sakta hon .","sach! raza karon ne pehlay hi kuch e mil beje hain aur kuch funds ikathay kar liye hain. ab, hamein bunyadi tor par lajstks aur event ko munazzam karne mein madad ki zaroorat hai .",yeh jald hi aa raha hai !
aaj kaam ka din hai! aap ke paas is ke liye waqt kaisay tha? mein abhi bohat se guzar raha hon .,sab theek he. grocery ki kharidari par gaye aur barish mein ghoomnay phirnay ko miley. tum kaisay ho ?,suno zara !,haae !,haan madad kar ke khushi hui .,kaamil! aaj shaam 4. 30 bujey hamari meeting hai. kya yeh theek hai agar mein aap ko is mein shaamil karoon ?,", haan mein is mein madad kar sakta hon .","sach! raza karon ne pehlay hi kuch e mil beje hain aur kuch funds ikathay kar liye hain. ab, hamein bunyadi tor par lajstks aur event ko munazzam karne mein madad ki zaroorat hai ."
"oh, aap ka matlab hai ke bohat saaray kaam se guzar rahay hain? mein aam tor par budh ko chhutti laita hon kyunkay mein haftay ke aakhir mein kaam karta hon !",aaj kaam ka din hai! aap ke paas is ke liye waqt kaisay tha? mein abhi bohat se guzar raha hon .,sab theek he. grocery ki kharidari par gaye aur barish mein ghoomnay phirnay ko miley. tum kaisay ho ?,suno zara !,haae !,haan madad kar ke khushi hui .,kaamil! aaj shaam 4. 30 bujey hamari meeting hai. kya yeh theek hai agar mein aap ko is mein shaamil karoon ?,", haan mein is mein madad kar sakta hon ."
kya? aap aisa kyun karen ge? haftay ke kam se kam dilchasp din ki chhutti len aur sab se ziyada dilchasp par kaam karen ?,"oh, aap ka matlab hai ke bohat saaray kaam se guzar rahay hain? mein aam tor par budh ko chhutti laita hon kyunkay mein haftay ke aakhir mein kaam karta hon !",aaj kaam ka din hai! aap ke paas is ke liye waqt kaisay tha? mein abhi bohat se guzar raha hon .,sab theek he. grocery ki kharidari par gaye aur barish mein ghoomnay phirnay ko miley. tum kaisay ho ?,suno zara !,haae !,haan madad kar ke khushi hui .,kaamil! aaj shaam 4. 30 bujey hamari meeting hai. kya yeh theek hai agar mein aap ko is mein shaamil karoon ?
mere paas asal mein koi intikhab nahi hai. mein aik  hon aur mere tamam klaynts haftay ke aakhir mein ilaaj karwana chahtay hain !,kya? aap aisa kyun karen ge? haftay ke kam se kam dilchasp din ki chhutti len aur sab se ziyada dilchasp par kaam karen ?,"oh, aap ka matlab hai ke bohat saaray kaam se guzar rahay hain? mein aam tor par budh ko chhutti laita hon kyunkay mein haftay ke aakhir mein kaam karta hon !",aaj kaam ka din hai! aap ke paas is ke liye waqt kaisay tha? mein abhi bohat se guzar raha hon .,sab theek he. grocery ki kharidari par gaye aur barish mein ghoomnay phirnay ko miley. tum kaisay ho ?,suno zara !,haae !,haan madad kar ke khushi hui .
zabardast. is terhan ka khail sifakana hai. mein hamesha  ke baray mein shakki raha hon. jaisay. .. kya yeh bhi kaam karta hai? kyun? kaisay? adab kahan hai ?,mere paas asal mein koi intikhab nahi hai. mein aik  hon aur mere tamam klaynts haftay ke aakhir mein ilaaj karwana chahtay hain !,kya? aap aisa kyun karen ge? haftay ke kam se kam dilchasp din ki chhutti len aur sab se ziyada dilchasp par kaam karen ?,"oh, aap ka matlab hai ke bohat saaray kaam se guzar rahay hain? mein aam tor par budh ko chhutti laita hon kyunkay mein haftay ke aakhir mein kaam karta hon !",aaj kaam ka din hai! aap ke paas is ke liye waqt kaisay tha? mein abhi bohat se guzar raha hon .,sab theek he. grocery ki kharidari par gaye aur barish mein ghoomnay phirnay ko miley. tum kaisay ho ?,suno zara !,haae !
mein is ke liye school gaya aur is liye mujhe yeh adab kaafi qaail hai. mein ne apni mashq mein is ke fawaid ko bhi dekha hai. yeh  ke cheeni tasawwur ke gird ghoomta hai .,zabardast. is terhan ka khail sifakana hai. mein hamesha  ke baray mein shakki raha hon. jaisay. .. kya yeh bhi kaam karta hai? kyun? kaisay? adab kahan hai ?,mere paas asal mein koi intikhab nahi hai. mein aik  hon aur mere tamam klaynts haftay ke aakhir mein ilaaj karwana chahtay hain !,kya? aap aisa kyun karen ge? haftay ke kam se kam dilchasp din ki chhutti len aur sab se ziyada dilchasp par kaam karen ?,"oh, aap ka matlab hai ke bohat saaray kaam se guzar rahay hain? mein aam tor par budh ko chhutti laita hon kyunkay mein haftay ke aakhir mein kaam karta hon !",aaj kaam ka din hai! aap ke paas is ke liye waqt kaisay tha? mein abhi bohat se guzar raha hon .,sab theek he. grocery ki kharidari par gaye aur barish mein ghoomnay phirnay ko miley. tum kaisay ho ?,suno zara !
lol. bhai. .. mein usay is waqt tak nahi kharidata jab tak ke is mein koi aisa kaghaz nah ho jo conference mein paish kya gaya ho aur 6 azad jamaaton ne is ka jaiza liya ho. adab kis ne likha? is ki ibtida kahan se hui ?,mein is ke liye school gaya aur is liye mujhe yeh adab kaafi qaail hai. mein ne apni mashq mein is ke fawaid ko bhi dekha hai. yeh  ke cheeni tasawwur ke gird ghoomta hai .,zabardast. is terhan ka khail sifakana hai. mein hamesha  ke baray mein shakki raha hon. jaisay. .. kya yeh bhi kaam karta hai? kyun? kaisay? adab kahan hai ?,mere paas asal mein koi intikhab nahi hai. mein aik  hon aur mere tamam klaynts haftay ke aakhir mein ilaaj karwana chahtay hain !,kya? aap aisa kyun karen ge? haftay ke kam se kam dilchasp din ki chhutti len aur sab se ziyada dilchasp par kaam karen ?,"oh, aap ka matlab hai ke bohat saaray kaam se guzar rahay hain? mein aam tor par budh ko chhutti laita hon kyunkay mein haftay ke aakhir mein kaam karta hon !",aaj kaam ka din hai! aap ke paas is ke liye waqt kaisay tha? mein abhi bohat se guzar raha hon .,sab theek he. grocery ki kharidari par gaye aur barish mein ghoomnay phirnay ko miley. tum kaisay ho ?
"hahaha tamam achay sawalaat! mere paas is waqt mutalea nahi hai, lekin shayad mein baad mein aap ko kuch bhaij sakta hon! aap kaam ke liye kya karte hain ?",lol. bhai. .. mein usay is waqt tak nahi kharidata jab tak ke is mein koi aisa kaghaz nah ho jo conference mein paish kya gaya ho aur 6 azad jamaaton ne is ka jaiza liya ho. adab kis ne likha? is ki ibtida kahan se hui ?,mein is ke liye school gaya aur is liye mujhe yeh adab kaafi qaail hai. mein ne apni mashq mein is ke fawaid ko bhi dekha hai. yeh  ke cheeni tasawwur ke gird ghoomta hai .,zabardast. is terhan ka khail sifakana hai. mein hamesha  ke baray mein shakki raha hon. jaisay. .. kya yeh bhi kaam karta hai? kyun? kaisay? adab kahan hai ?,mere paas asal mein koi intikhab nahi hai. mein aik  hon aur mere tamam klaynts haftay ke aakhir mein ilaaj karwana chahtay hain !,kya? aap aisa kyun karen ge? haftay ke kam se kam dilchasp din ki chhutti len aur sab se ziyada dilchasp par kaam karen ?,"oh, aap ka matlab hai ke bohat saaray kaam se guzar rahay hain? mein aam tor par budh ko chhutti laita hon kyunkay mein haftay ke aakhir mein kaam karta hon !",aaj kaam ka din hai! aap ke paas is ke liye waqt kaisay tha? mein abhi bohat se guzar raha hon .
mein aik mazahiy hon .,"hahaha tamam achay sawalaat! mere paas is waqt mutalea nahi hai, lekin shayad mein baad mein aap ko kuch bhaij sakta hon! aap kaam ke liye kya karte hain ?",lol. bhai. .. mein usay is waqt tak nahi kharidata jab tak ke is mein koi aisa kaghaz nah ho jo conference mein paish kya gaya ho aur 6 azad jamaaton ne is ka jaiza liya ho. adab kis ne likha? is ki ibtida kahan se hui ?,mein is ke liye school gaya aur is liye mujhe yeh adab kaafi qaail hai. mein ne apni mashq mein is ke fawaid ko bhi dekha hai. yeh  ke cheeni tasawwur ke gird ghoomta hai .,zabardast. is terhan ka khail sifakana hai. mein hamesha  ke baray mein shakki raha hon. jaisay. .. kya yeh bhi kaam karta hai? kyun? kaisay? adab kahan hai ?,mere paas asal mein koi intikhab nahi hai. mein aik  hon aur mere tamam klaynts haftay ke aakhir mein ilaaj karwana chahtay hain !,kya? aap aisa kyun karen ge? haftay ke kam se kam dilchasp din ki chhutti len aur sab se ziyada dilchasp par kaam karen ?,"oh, aap ka matlab hai ke bohat saaray kaam se guzar rahay hain? mein aam tor par budh ko chhutti laita hon kyunkay mein haftay ke aakhir mein kaam karta hon !"
oh wah! aap ka sab se acha mazaaq kya hai ?,mein aik mazahiy hon .,"hahaha tamam achay sawalaat! mere paas is waqt mutalea nahi hai, lekin shayad mein baad mein aap ko kuch bhaij sakta hon! aap kaam ke liye kya karte hain ?",lol. bhai. .. mein usay is waqt tak nahi kharidata jab tak ke is mein koi aisa kaghaz nah ho jo conference mein paish kya gaya ho aur 6 azad jamaaton ne is ka jaiza liya ho. adab kis ne likha? is ki ibtida kahan se hui ?,mein is ke liye school gaya aur is liye mujhe yeh adab kaafi qaail hai. mein ne apni mashq mein is ke fawaid ko bhi dekha hai. yeh  ke cheeni tasawwur ke gird ghoomta hai .,zabardast. is terhan ka khail sifakana hai. mein hamesha  ke baray mein shakki raha hon. jaisay. .. kya yeh bhi kaam karta hai? kyun? kaisay? adab kahan hai ?,mere paas asal mein koi intikhab nahi hai. mein aik  hon aur mere tamam klaynts haftay ke aakhir mein ilaaj karwana chahtay hain !,kya? aap aisa kyun karen ge? haftay ke kam se kam dilchasp din ki chhutti len aur sab se ziyada dilchasp par kaam karen ?
yahan yeh kehna munasib nahi hai lekin mein aap ko yaqeen dilaata hon ke yeh bohat mazhaka khaiz hai .,oh wah! aap ka sab se acha mazaaq kya hai ?,mein aik mazahiy hon .,"hahaha tamam achay sawalaat! mere paas is waqt mutalea nahi hai, lekin shayad mein baad mein aap ko kuch bhaij sakta hon! aap kaam ke liye kya karte hain ?",lol. bhai. .. mein usay is waqt tak nahi kharidata jab tak ke is mein koi aisa kaghaz nah ho jo conference mein paish kya gaya ho aur 6 azad jamaaton ne is ka jaiza liya ho. adab kis ne likha? is ki ibtida kahan se hui ?,mein is ke liye school gaya aur is liye mujhe yeh adab kaafi qaail hai. mein ne apni mashq mein is ke fawaid ko bhi dekha hai. yeh  ke cheeni tasawwur ke gird ghoomta hai .,zabardast. is terhan ka khail sifakana hai. mein hamesha  ke baray mein shakki raha hon. jaisay. .. kya yeh bhi kaam karta hai? kyun? kaisay? adab kahan hai ?,mere paas asal mein koi intikhab nahi hai. mein aik  hon aur mere tamam klaynts haftay ke aakhir mein ilaaj karwana chahtay hain !
hahaha lajawab,yahan yeh kehna munasib nahi hai lekin mein aap ko yaqeen dilaata hon ke yeh bohat mazhaka khaiz hai .,oh wah! aap ka sab se acha mazaaq kya hai ?,mein aik mazahiy hon .,"hahaha tamam achay sawalaat! mere paas is waqt mutalea nahi hai, lekin shayad mein baad mein aap ko kuch bhaij sakta hon! aap kaam ke liye kya karte hain ?",lol. bhai. .. mein usay is waqt tak nahi kharidata jab tak ke is mein koi aisa kaghaz nah ho jo conference mein paish kya gaya ho aur 6 azad jamaaton ne is ka jaiza liya ho. adab kis ne likha? is ki ibtida kahan se hui ?,mein is ke liye school gaya aur is liye mujhe yeh adab kaafi qaail hai. mein ne apni mashq mein is ke fawaid ko bhi dekha hai. yeh  ke cheeni tasawwur ke gird ghoomta hai .,zabardast. is terhan ka khail sifakana hai. mein hamesha  ke baray mein shakki raha hon. jaisay. .. kya yeh bhi kaam karta hai? kyun? kaisay? adab kahan hai ?
haae !,hahaha lajawab,yahan yeh kehna munasib nahi hai lekin mein aap ko yaqeen dilaata hon ke yeh bohat mazhaka khaiz hai .,oh wah! aap ka sab se acha mazaaq kya hai ?,mein aik mazahiy hon .,"hahaha tamam achay sawalaat! mere paas is waqt mutalea nahi hai, lekin shayad mein baad mein aap ko kuch bhaij sakta hon! aap kaam ke liye kya karte hain ?",lol. bhai. .. mein usay is waqt tak nahi kharidata jab tak ke is mein koi aisa kaghaz nah ho jo conference mein paish kya gaya ho aur 6 azad jamaaton ne is ka jaiza liya ho. adab kis ne likha? is ki ibtida kahan se hui ?,mein is ke liye school gaya aur is liye mujhe yeh adab kaafi qaail hai. mein ne apni mashq mein is ke fawaid ko bhi dekha hai. yeh  ke cheeni tasawwur ke gird ghoomta hai .
oh. aap ka din kaisa raha ?,haae !,hahaha lajawab,yahan yeh kehna munasib nahi hai lekin mein aap ko yaqeen dilaata hon ke yeh bohat mazhaka khaiz hai .,oh wah! aap ka sab se acha mazaaq kya hai ?,mein aik mazahiy hon .,"hahaha tamam achay sawalaat! mere paas is waqt mutalea nahi hai, lekin shayad mein baad mein aap ko kuch bhaij sakta hon! aap kaam ke liye kya karte hain ?",lol. bhai. .. mein usay is waqt tak nahi kharidata jab tak ke is mein koi aisa kaghaz nah ho jo conference mein paish kya gaya ho aur 6 azad jamaaton ne is ka jaiza liya ho. adab kis ne likha? is ki ibtida kahan se hui ?
yeh acha hai! bas Sooraj se lutaf andoz honay ke liye park gaya tha. tum ?,oh. aap ka din kaisa raha ?,haae !,hahaha lajawab,yahan yeh kehna munasib nahi hai lekin mein aap ko yaqeen dilaata hon ke yeh bohat mazhaka khaiz hai .,oh wah! aap ka sab se acha mazaaq kya hai ?,mein aik mazahiy hon .,"hahaha tamam achay sawalaat! mere paas is waqt mutalea nahi hai, lekin shayad mein baad mein aap ko kuch bhaij sakta hon! aap kaam ke liye kya karte hain ?"
ziyada ke liye Sooraj thora bohat roshan hai. shayad mein vampire ban'nay ke rastay par hon .,yeh acha hai! bas Sooraj se lutaf andoz honay ke liye park gaya tha. tum ?,oh. aap ka din kaisa raha ?,haae !,hahaha lajawab,yahan yeh kehna munasib nahi hai lekin mein aap ko yaqeen dilaata hon ke yeh bohat mazhaka khaiz hai .,oh wah! aap ka sab se acha mazaaq kya hai ?,mein aik mazahiy hon .
"hahaha, saahil samandar ka mausam aa raha hai! aap ko teen dekhnay ki zaroorat hai! aap ne sara din ghar ke andar kya kya ?",ziyada ke liye Sooraj thora bohat roshan hai. shayad mein vampire ban'nay ke rastay par hon .,yeh acha hai! bas Sooraj se lutaf andoz honay ke liye park gaya tha. tum ?,oh. aap ka din kaisa raha ?,haae !,hahaha lajawab,yahan yeh kehna munasib nahi hai lekin mein aap ko yaqeen dilaata hon ke yeh bohat mazhaka khaiz hai .,oh wah! aap ka sab se acha mazaaq kya hai ?
mein ziyada tar kaam karta hon. kabhi kabhi mein saahil samandar ki tasaveer ko dekhnay ki koshish karta hon aur yeh dikhawa karta hon ke mein waqai saahil par ja raha hon .,"hahaha, saahil samandar ka mausam aa raha hai! aap ko teen dekhnay ki zaroorat hai! aap ne sara din ghar ke andar kya kya ?",ziyada ke liye Sooraj thora bohat roshan hai. shayad mein vampire ban'nay ke rastay par hon .,yeh acha hai! bas Sooraj se lutaf andoz honay ke liye park gaya tha. tum ?,oh. aap ka din kaisa raha ?,haae !,hahaha lajawab,yahan yeh kehna munasib nahi hai lekin mein aap ko yaqeen dilaata hon ke yeh bohat mazhaka khaiz hai .
"hahahha, yeh bohat mazhaka khaiz hai. kabhi apne kaam ki cheeze saahil samandar par laane ka socha hai ?",mein ziyada tar kaam karta hon. kabhi kabhi mein saahil samandar ki tasaveer ko dekhnay ki koshish karta hon aur yeh dikhawa karta hon ke mein waqai saahil par ja raha hon .,"hahaha, saahil samandar ka mausam aa raha hai! aap ko teen dekhnay ki zaroorat hai! aap ne sara din ghar ke andar kya kya ?",ziyada ke liye Sooraj thora bohat roshan hai. shayad mein vampire ban'nay ke rastay par hon .,yeh acha hai! bas Sooraj se lutaf andoz honay ke liye park gaya tha. tum ?,oh. aap ka din kaisa raha ?,haae !,hahaha lajawab
"har waqt. mere kaam mein chand qisam ki machhliyan aur chand qisam ke jaal shaamil hain. mein machhli par jaal dalta hon taakay yeh daikhon ke machhli kaisa radeamal zahir kere gi. jab bhi mein aisa karta hon, mein saahil samandar par jane ka sochta hon .","hahahha, yeh bohat mazhaka khaiz hai. kabhi apne kaam ki cheeze saahil samandar par laane ka socha hai ?",mein ziyada tar kaam karta hon. kabhi kabhi mein saahil samandar ki tasaveer ko dekhnay ki koshish karta hon aur yeh dikhawa karta hon ke mein waqai saahil par ja raha hon .,"hahaha, saahil samandar ka mausam aa raha hai! aap ko teen dekhnay ki zaroorat hai! aap ne sara din ghar ke andar kya kya ?",ziyada ke liye Sooraj thora bohat roshan hai. shayad mein vampire ban'nay ke rastay par hon .,yeh acha hai! bas Sooraj se lutaf andoz honay ke liye park gaya tha. tum ?,oh. aap ka din kaisa raha ?,haae !
"mein dekh raha hon. aisa lagta hai ke aap pehlay hi pani ke qareeb kaam kar rahay hain, nahi? kya aap machhli ke muhaqiq hain ?","har waqt. mere kaam mein chand qisam ki machhliyan aur chand qisam ke jaal shaamil hain. mein machhli par jaal dalta hon taakay yeh daikhon ke machhli kaisa radeamal zahir kere gi. jab bhi mein aisa karta hon, mein saahil samandar par jane ka sochta hon .","hahahha, yeh bohat mazhaka khaiz hai. kabhi apne kaam ki cheeze saahil samandar par laane ka socha hai ?",mein ziyada tar kaam karta hon. kabhi kabhi mein saahil samandar ki tasaveer ko dekhnay ki koshish karta hon aur yeh dikhawa karta hon ke mein waqai saahil par ja raha hon .,"hahaha, saahil samandar ka mausam aa raha hai! aap ko teen dekhnay ki zaroorat hai! aap ne sara din ghar ke andar kya kya ?",ziyada ke liye Sooraj thora bohat roshan hai. shayad mein vampire ban'nay ke rastay par hon .,yeh acha hai! bas Sooraj se lutaf andoz honay ke liye park gaya tha. tum ?,oh. aap ka din kaisa raha ?
